seqid,AA_A,AA_C,AA_D,AA_E,AA_F,AA_G,AA_H,AA_I,AA_K,AA_L,AA_M,AA_N,AA_P,AA_Q,AA_R,AA_S,AA_T,AA_V,AA_W,AA_Y,CLV_C14_Caspase3-7,DEG_APCC_KENBOX_2,DEG_Kelch_Keap1_1,DEG_SCF_TRCP1_1,DOC_ANK_TNKS_1,DOC_CYCLIN_RxL_1,DOC_MAPK_JIP1_4,DOC_MAPK_MEF2A_6,DOC_MAPK_NFAT4_5,DOC_MAPK_gen_1,DOC_PP1_RVXF_1,DOC_PP2A_B56_1,DOC_PP4_FxxP_1,DOC_WW_Pin1_4,D_repeats,ED_ratio,ELASTIN_LIKE,E_repeats,FG_repeats,FG_rich,FGxF,FRG,G_repeats,KAP_repeats,KL_hydropathy,K_repeats,LIG_14-3-3_CanoR_1,LIG_CaM_IQ_9,LIG_CtBP_PxDLS_1,LIG_EF_ALG2_ABM_1,LIG_EH_1,LIG_HCF-1_HBM_1,LIG_HOMEOBOX,LIG_KEPE_2,LIG_KLC1_WD_1,LIG_LIR_Gen_1,LIG_PAM2_1,LIG_PCNA_PIPBox_1,LIG_PDZ_Class_1,LIG_PDZ_Wminus1_1,LIG_PTAP_UEV_1,LIG_PTB_Apo_2,LIG_PTB_Phospho_1,LIG_Rb_LxCxE_1,LIG_SH2_CRK,LIG_SH2_GRB2like,LIG_SH2_NCK_1,LIG_SH2_SRC,LIG_SH2_STAP1,LIG_SH2_STAT5,LIG_SH3_2,LIG_SUMO_SIM_anti_2,LIG_SUMO_SIM_par_1,MOD_CDK_SPK_2,MOD_CDK_SPxK_1,MOD_CDK_SPxxK_3,MOD_CK1_1,MOD_CK2_1,MOD_DYRK1A_RPxSP_1,MOD_GSK3_1,MOD_N-GLC_1,MOD_NMyristoyl,MOD_PIKK_1,MOD_PKA_1,MOD_PKA_2,MOD_PKB_1,MOD_Plk_1,MOD_ProDKin_1,MOD_SUMO_for_1,MOD_SUMO_rev_2,N_repeats,PG_rich,PR_repeats,PTS_repeats,PY,P_repeats,QN_repeats,Q_repeats,REP_RGG,RG_repeats,RK_ratio,R_plus_Y,R_repeats,SGFYSG,SG_repeats,SR_repeats,S_repeats,TRG_ER_FFAT_1,TRG_ER_diArg_1,TRG_LysEnd_APsAcLL_1,TRG_NES_CRM1_1,TRG_NLS_MonoExtN_4,acidic,aliphatic,aromatic,basic,chain_expanding,complexity,custom_kappa,custom_omega,disorder_promoting,fcr,isoelectric_point,net_charge,polar_fraction,scd,srpipi,lrpipi,Water,Carbon,ssH,ssE,disL,disS,srELEC,lrELEC,sr_hb,lr_hb,srCATPI,lrCATPI,larkSIM,larkFAR
Q5JXT2_HUMAN,0.08185053380782918,0.021352313167259787,0.03914590747330961,0.07473309608540925,0.03558718861209965,0.0711743772241993,0.03202846975088968,0.0498220640569395,0.06761565836298933,0.14590747330960854,0.021352313167259787,0.046263345195729534,0.017793594306049824,0.042704626334519574,0.0498220640569395,0.060498220640569395,0.02491103202846975,0.08896797153024912,0.0071174377224199285,0.021352313167259787,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,3.0,4.0,0.0,0.0,11.0,0.6061358035703155,0.0,21.0,30.0,0.0,0.0,2.0,20.0,47.0,0.035943060498220596,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,4.0,0.0,0.0,2.0,13.0,0.0,19.0,29.0,0.0,5.0,25.0,12.0,0.0,34.0,-0.2876820724517809,20.0,14.0,3.0,37.0,31.0,17.0,0.0,1.0,3.0,2.0,1.0,0.11387900355871886,0.3879003558718861,0.06405693950177936,0.11743772241992882,0.2491103202846975,2.6720176028751936,-0.4592674453531322,-0.9224047697500899,0.5622775800711743,0.2313167259786477,7.782527923583984,1.0,0.298932384341637,-1.0497170184993834,0.053286780179651,0.07439872383188512,4.21151668035023,15.187627658541372,0.48394691674169066,0.177988994646671,0.0433796918147467,0.21812465504635845,-0.07709144640068508,-0.3572151108868136,0.16405051169022647,0.1963949774273275,-0.09785705185818626,-0.2261512899825754,0.12330544596596404,0.3394921850603117
Q5T1M7_HUMAN,0.07293666026871401,0.023032629558541268,0.05566218809980806,0.07485604606525911,0.026871401151631478,0.08061420345489444,0.03838771593090211,0.05182341650671785,0.06525911708253358,0.09213051823416507,0.01727447216890595,0.036468330134357005,0.03838771593090211,0.02495201535508637,0.06333973128598848,0.07677543186180422,0.05950095969289827,0.05182341650671785,0.02495201535508637,0.02495201535508637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,0.0,3.0,29.0,0.28768207245178085,0.0,39.0,56.0,0.0,0.0,6.0,42.0,92.0,-0.4879078694817658,34.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,4.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,6.0,3.0,0.0,9.0,4.0,0.0,2.0,0.0,2.0,0.0,3.0,3.0,2.0,3.0,19.0,0.0,53.0,91.0,0.0,20.0,32.0,13.0,0.0,75.0,-0.028987536873252298,46.0,33.0,0.0,82.0,73.0,40.0,0.0,2.0,0.0,0.0,1.0,0.13051823416506717,0.28598848368522073,0.07677543186180422,0.12859884836852206,0.29750479846449135,2.806485288786285,0.0997691841376452,-0.742576238023571,0.6506717850287908,0.2591170825335892,7.107105255126953,-1.0,0.3397312859884837,-1.0227168299579548,0.06980326452392964,0.09489029124759553,4.600039870959982,14.920037580566003,0.3729079616587006,0.21715635429702596,0.08254535778915761,0.26796025547731717,0.0027959227908497626,-0.40336267186860647,0.20079584452262794,0.22967017596750228,-0.12115174347986404,-0.27633964189455595,0.16074922077149553,0.2375047683982695
Q5T9P8_HUMAN,0.041916167664670656,0.005988023952095809,0.059880239520958084,0.16766467065868262,0.029940119760479042,0.0658682634730539,0.011976047904191617,0.05389221556886228,0.08982035928143713,0.11377245508982035,0.011976047904191617,0.041916167664670656,0.04790419161676647,0.04790419161676647,0.0718562874251497,0.029940119760479042,0.04790419161676647,0.029940119760479042,0.0,0.029940119760479042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,10.0,0.9694005571881035,0.0,28.0,16.0,0.0,0.0,4.0,11.0,30.0,-1.0245508982035927,15.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,3.0,7.0,5.0,20.0,21.0,0.0,8.0,15.0,8.0,0.0,23.0,-0.2076393647782445,17.0,12.0,0.0,16.0,17.0,5.0,0.0,1.0,0.0,0.0,0.0,0.2275449101796407,0.25149700598802394,0.059880239520958084,0.16167664670658682,0.437125748502994,2.522505073346595,0.3505936740379344,0.06315228849687746,0.6826347305389222,0.38922155688622756,4.865398406982422,-11.0,0.25149700598802394,0.004515881061550657,0.06444082980551798,0.06561938013394397,4.646914295829746,14.995107484895556,0.5071275988589387,0.11625100944302197,0.06892136993882103,0.23092158402389762,-0.15423049360049687,-0.35117629675017054,0.18523164084132046,0.19404621565420144,-0.12396469878515734,-0.20943938603034803,0.11879647941892355,0.34696598945248636
Q5U5Z3_HUMAN,0.07967032967032966,0.01098901098901099,0.03571428571428571,0.14285714285714285,0.03296703296703297,0.054945054945054944,0.01098901098901099,0.038461538461538464,0.04945054945054945,0.12087912087912088,0.027472527472527472,0.02197802197802198,0.0521978021978022,0.0521978021978022,0.06868131868131869,0.057692307692307696,0.03571428571428571,0.07142857142857142,0.019230769230769232,0.016483516483516484,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,3.0,13.0,1.3312345839368631,0.0,52.0,32.0,0.0,0.0,4.0,20.0,66.0,-0.3892857142857145,18.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,6.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,3.0,0.0,1.0,8.0,0.0,44.0,53.0,0.0,19.0,27.0,19.0,0.0,45.0,0.3136575588550416,31.0,25.0,3.0,41.0,46.0,21.0,0.0,2.0,1.0,0.0,1.0,0.17857142857142858,0.33791208791208793,0.06868131868131869,0.11813186813186813,0.3489010989010989,2.675791293365329,2.222093577752964,1.0657782535975813,0.6401098901098901,0.2967032967032967,4.794048309326172,-22.0,0.2445054945054945,6.350750807903375,0.060969231838325484,0.07134058273174047,4.378208518757041,15.14554590510955,0.5297900863843136,0.12908792289103363,0.05524970418412565,0.2126809794175337,-0.11226598215369733,-0.33046591811783177,0.16084481949358312,0.18372195654326542,-0.11214693547122541,-0.2303256166493421,0.11396147017342051,0.36505106335057974
Q5VSN0_HUMAN,0.048824593128390596,0.0162748643761302,0.05244122965641953,0.09945750452079566,0.028933092224231464,0.09403254972875226,0.018083182640144666,0.048824593128390596,0.08499095840867993,0.0705244122965642,0.009041591320072333,0.0325497287522604,0.09403254972875226,0.023508137432188065,0.0705244122965642,0.06329113924050633,0.059674502712477394,0.05244122965641953,0.018083182640144666,0.014466546112115732,2.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,6.0,2.0,0.0,0.0,1.0,29.0,0.6241543090729939,0.0,55.0,68.0,0.0,0.0,14.0,52.0,126.0,-0.815370705244123,47.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,1.0,0.0,0.0,0.0,5.0,8.0,0.0,7.0,2.0,0.0,2.0,1.0,2.0,0.0,3.0,1.0,1.0,3.0,18.0,5.0,91.0,120.0,2.0,52.0,31.0,13.0,0.0,91.0,-0.1823215567939546,47.0,39.0,3.0,87.0,74.0,35.0,0.0,5.0,1.0,0.0,2.0,0.1518987341772152,0.22965641952983726,0.06148282097649186,0.15551537070524413,0.4014466546112116,2.7405286936838635,-0.07219315334096683,-0.7420274772590524,0.7088607594936709,0.3074141048824593,7.996417999267578,2.0,0.3074141048824593,-3.0169875628887315,0.0692489908718121,0.0879101289088984,4.85669837362134,14.250157179509603,0.2774775606379242,0.21097507614145145,0.13294927699781203,0.3008826617494846,0.10623311202017192,-0.4329486221474609,0.17812306715717227,0.23006300903378665,-0.12190577644223166,-0.2604434106013011,0.18947213344065952,0.14375143776966182
Q5VXM9_HUMAN,0.05263157894736842,0.05263157894736842,0.039473684210526314,0.06578947368421052,0.06578947368421052,0.02631578947368421,0.0,0.05263157894736842,0.15789473684210525,0.06578947368421052,0.02631578947368421,0.07894736842105263,0.02631578947368421,0.0,0.06578947368421052,0.013157894736842105,0.10526315789473684,0.09210526315789473,0.0,0.013157894736842105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.4054651081081644,0.0,5.0,7.0,0.0,0.0,0.0,2.0,18.0,-0.37631578947368416,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,6.0,0.0,7.0,11.0,0.0,2.0,6.0,0.0,0.0,7.0,-0.7731898882334817,6.0,5.0,0.0,3.0,6.0,1.0,0.0,0.0,0.0,0.0,1.0,0.10526315789473684,0.2894736842105263,0.07894736842105263,0.2236842105263158,0.35526315789473684,2.3417049487558814,-0.8796960603473275,-1.2184346642382435,0.5526315789473685,0.32894736842105265,9.738033294677734,9.0,0.27631578947368424,1.771630084641958,0.05912915993543178,0.06789596891703166,4.538444460871233,14.898002667343912,0.39183362928017806,0.2581592260051805,0.05817911098015581,0.2360655499000075,0.02852321292167201,-0.4460368060162936,0.16243163702008603,0.20657791714549054,-0.14538016888560762,-0.2703284646429909,0.15463882175581678,0.26494319723191134
Q66K47_HUMAN,0.06422018348623854,0.06422018348623854,0.08256880733944955,0.03669724770642202,0.01834862385321101,0.03669724770642202,0.027522935779816515,0.09174311926605505,0.07339449541284404,0.05504587155963303,0.045871559633027525,0.01834862385321101,0.06422018348623854,0.027522935779816515,0.11009174311926606,0.009174311926605505,0.045871559633027525,0.06422018348623854,0.0,0.06422018348623854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,9.0,-0.6931471805599453,0.0,4.0,6.0,0.0,0.0,0.0,4.0,22.0,-0.381651376146789,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,19.0,13.0,0.0,7.0,5.0,3.0,0.0,16.0,0.36772478012531734,19.0,12.0,0.0,5.0,13.0,1.0,0.0,1.0,0.0,0.0,1.0,0.11926605504587157,0.3211009174311927,0.08256880733944955,0.1834862385321101,0.3669724770642202,2.541452075655115,-0.49176607214444684,0.5577884841150265,0.5779816513761468,0.30275229357798167,9.15671157836914,7.0,0.22935779816513763,0.37524431514103235,0.0674912089242022,0.08171600746094143,4.56594659462285,15.136897159640599,0.36691362049259246,0.2154182938619987,0.08227141097778128,0.26018155066769705,0.003275903312866606,-0.4584709476882193,0.1680794265030673,0.23012279667363578,-0.1535854598230689,-0.29052522386193547,0.16013879901099007,0.2319156920685816
Q6AI50_HUMAN,0.052534562211981564,0.014746543778801843,0.07465437788018434,0.09585253456221199,0.030414746543778803,0.052534562211981564,0.02304147465437788,0.03963133640552995,0.11797235023041475,0.06543778801843318,0.018433179723502304,0.04976958525345622,0.0423963133640553,0.04331797235023042,0.04516129032258064,0.11244239631336406,0.05806451612903226,0.04516129032258064,0.005529953917050691,0.012903225806451613,8.0,1.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,6.0,0.0,1.0,1.0,8.0,81.0,0.24724110289327028,0.0,104.0,90.0,0.0,0.0,16.0,57.0,231.0,-1.0325345622119817,128.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,6.0,0.0,1.0,0.0,2.0,1.0,0.0,17.0,21.0,0.0,28.0,8.0,0.0,10.0,4.0,9.0,1.0,4.0,8.0,3.0,11.0,54.0,0.0,95.0,231.0,2.0,46.0,101.0,47.0,0.0,106.0,-0.947789398933526,63.0,49.0,3.0,179.0,171.0,122.0,0.0,2.0,0.0,0.0,3.0,0.17050691244239632,0.22119815668202766,0.04884792626728111,0.1631336405529954,0.376036866359447,2.7627832894734983,2.4072963393718894,-0.2388429499974244,0.7179723502304147,0.3336405529953917,6.416728973388672,-8.0,0.35391705069124424,-5.440851338095629,0.06363750146054638,0.07422976663658824,4.801537841504758,14.46474013141066,0.38393906712142334,0.18626602384211907,0.09938004838756691,0.2765871767013194,0.01599922623887164,-0.39700878183782723,0.22888255294972598,0.21967845155857496,-0.09957598916833507,-0.21226477175540334,0.15538863684261997,0.23543971236862024
Q6DKJ9_HUMAN,0.0671785028790787,0.019193857965451054,0.04990403071017274,0.044145873320537425,0.036468330134357005,0.05758157389635317,0.03838771593090211,0.02111324376199616,0.04030710172744722,0.11900191938579655,0.015355086372360844,0.019193857965451054,0.09213051823416507,0.044145873320537425,0.08829174664107485,0.0710172744721689,0.030710172744721688,0.1017274472168906,0.02111324376199616,0.023032629558541268,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,3.0,6.0,0.0,1.0,4.0,26.0,-0.11778303565638351,0.0,23.0,49.0,0.0,0.0,4.0,30.0,104.0,-0.25124760076775426,21.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,2.0,3.0,1.0,2.0,0.0,0.0,1.0,1.0,2.0,3.0,1.0,5.0,0.0,0.0,5.0,2.0,2.0,0.0,1.0,4.0,0.0,2.0,10.0,0.0,94.0,101.0,2.0,48.0,33.0,23.0,0.0,76.0,0.7591051483517427,58.0,46.0,0.0,67.0,83.0,37.0,0.0,6.0,5.0,0.0,1.0,0.09404990403071017,0.32437619961612285,0.08061420345489444,0.12859884836852206,0.31477927063339733,2.7396086400966584,0.6672248173745247,-0.0492779285922482,0.6238003838771593,0.22264875239923224,9.571300506591797,18.0,0.2802303262955854,2.5863476905763503,0.07281531949729436,0.09102327597395853,4.5934927654449265,14.923849324741017,0.3416399315023591,0.20837521875930085,0.0957418713629369,0.27141771544261684,0.056761174953764267,-0.4030712616914626,0.17410296211949125,0.22610493502791892,-0.13906719195471667,-0.2843466011311483,0.1641535612724036,0.20749815847640904
Q6IAP9_HUMAN,0.07293666026871401,0.023032629558541268,0.05758157389635317,0.07293666026871401,0.026871401151631478,0.08061420345489444,0.03838771593090211,0.05182341650671785,0.06525911708253358,0.09213051823416507,0.01727447216890595,0.036468330134357005,0.03838771593090211,0.02495201535508637,0.06333973128598848,0.07677543186180422,0.05950095969289827,0.05182341650671785,0.02495201535508637,0.02495201535508637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,0.0,3.0,30.0,0.22957444164450017,0.0,38.0,56.0,0.0,0.0,6.0,42.0,92.0,-0.4879078694817658,34.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,4.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,6.0,3.0,0.0,9.0,4.0,0.0,2.0,0.0,2.0,0.0,3.0,3.0,2.0,3.0,19.0,0.0,53.0,91.0,0.0,20.0,32.0,13.0,0.0,75.0,-0.028987536873252298,46.0,33.0,0.0,82.0,73.0,40.0,0.0,2.0,0.0,0.0,1.0,0.13051823416506717,0.28598848368522073,0.07677543186180422,0.12859884836852206,0.29750479846449135,2.806988867029025,0.0997691841376452,-0.742576238023571,0.6506717850287908,0.2591170825335892,7.106784820556641,-1.0,0.3397312859884837,-1.0227168299579548,0.06983644414209539,0.09490384219580611,4.601501531195069,14.915904290691612,0.371912833589289,0.217483923672144,0.08266170737941286,0.2684240453673598,0.003712097213283687,-0.40384547719561187,0.20076598662965944,0.2298136993341398,-0.12113215963038519,-0.2764490995453387,0.1609142432778911,0.23660570319317006
Q6IPS5_HUMAN,0.06179775280898876,0.008426966292134831,0.03932584269662921,0.10674157303370786,0.028089887640449437,0.047752808988764044,0.014044943820224719,0.07865168539325842,0.1348314606741573,0.10112359550561797,0.02247191011235955,0.06179775280898876,0.016853932584269662,0.0449438202247191,0.042134831460674156,0.06741573033707865,0.047752808988764044,0.05056179775280899,0.0,0.025280898876404494,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,2.0,14.0,0.9555114450274363,0.0,38.0,27.0,0.0,0.0,0.0,17.0,76.0,-0.6073033707865166,48.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,3.0,3.0,0.0,2.0,0.0,3.0,0.0,4.0,2.0,1.0,6.0,22.0,0.0,21.0,47.0,0.0,6.0,38.0,16.0,0.0,32.0,-1.1192315758708455,24.0,15.0,0.0,41.0,39.0,24.0,0.0,0.0,1.0,1.0,1.0,0.14606741573033707,0.3146067415730337,0.05337078651685393,0.17696629213483145,0.3398876404494382,2.6447079661784945,0.7949852694504018,0.3201760849599329,0.6235955056179775,0.32303370786516855,9.220691680908203,11.0,0.29213483146067415,0.6706642045511471,0.053345451919206796,0.06473517055880286,4.4512312748638605,15.051464927932365,0.5182987976411602,0.17309954118426196,0.051222517709104326,0.20630094101819818,-0.13036338228754854,-0.3586510761693553,0.17946724525905952,0.2006720403506899,-0.08649382623455669,-0.20787700011162133,0.12067279749813895,0.37790429365352235
Q6P712_HUMAN,0.05188679245283019,0.009433962264150943,0.0330188679245283,0.0660377358490566,0.03773584905660377,0.07075471698113207,0.014150943396226415,0.10377358490566038,0.10377358490566038,0.08490566037735849,0.02358490566037736,0.08018867924528301,0.02830188679245283,0.04716981132075472,0.0330188679245283,0.0660377358490566,0.06132075471698113,0.06132075471698113,0.0,0.02358490566037736,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,2.0,7.0,0.6286086594223741,0.0,14.0,23.0,0.0,0.0,0.0,15.0,39.0,-0.27641509433962264,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,3.0,0.0,1.0,0.0,2.0,0.0,3.0,2.0,0.0,2.0,17.0,0.0,13.0,33.0,0.0,6.0,27.0,10.0,0.0,22.0,-1.0560526742493137,12.0,7.0,0.0,29.0,21.0,14.0,0.0,0.0,1.0,0.0,0.0,0.09905660377358491,0.32547169811320753,0.06132075471698113,0.13679245283018868,0.2641509433962264,2.6323783244051113,0.011826520738494991,0.35144201520391444,0.5754716981132075,0.2358490566037736,9.41311264038086,8.0,0.3490566037735849,0.7011906493610282,0.056978924685881435,0.07419402194436889,4.469930957017527,14.854583478371461,0.3822871031799824,0.24406837933888384,0.06794115351000059,0.24790427644517693,0.05872359227247045,-0.4121133739068181,0.1845336795232209,0.22552046018853364,-0.09102848675521333,-0.23504177799953077,0.15987097425685118,0.2520535381241637
Q6PIX2_HUMAN,0.06285714285714286,0.0038095238095238095,0.030476190476190476,0.05904761904761905,0.03428571428571429,0.14285714285714285,0.02857142857142857,0.01904761904761905,0.06476190476190476,0.047619047619047616,0.015238095238095238,0.017142857142857144,0.19428571428571428,0.06857142857142857,0.06476190476190476,0.05714285714285714,0.0380952380952381,0.03619047619047619,0.0019047619047619048,0.013333333333333334,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,1.0,10.0,16.0,0.6325225587435105,5.0,31.0,93.0,0.0,0.0,20.0,75.0,169.0,-1.041904761904762,34.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,2.0,1.0,2.0,0.0,0.0,3.0,0.0,3.0,2.0,0.0,3.0,0.0,2.0,2.0,2.0,10.0,2.0,2.0,9.0,70.0,136.0,152.0,4.0,102.0,45.0,36.0,15.0,109.0,0.0,41.0,34.0,3.0,105.0,64.0,30.0,0.0,5.0,1.0,0.0,1.0,0.08952380952380952,0.18095238095238095,0.049523809523809526,0.1295238095238095,0.41333333333333333,2.5702931477088558,1.5176432418251897,-1.0463066183688363,0.8114285714285714,0.21904761904761905,9.892269134521484,21.0,0.35619047619047617,4.763379511175224,0.07878194671344965,0.10531824973100462,5.002839609879953,13.780598258279607,0.284621612425837,0.1406238855671215,0.17290462383874922,0.32345203440257514,0.08689873518372919,-0.35807845775542363,0.1530457710074235,0.2302220380731305,-0.12403293111573065,-0.264821085419111,0.18864342859560987,0.17146285380265167
Q6PJM3_HUMAN,0.0867579908675799,0.0136986301369863,0.04794520547945205,0.03424657534246575,0.0410958904109589,0.07534246575342465,0.0228310502283105,0.03424657534246575,0.05707762557077625,0.0730593607305936,0.02054794520547945,0.0365296803652968,0.09817351598173515,0.03881278538812785,0.0502283105022831,0.12100456621004566,0.06164383561643835,0.0547945205479452,0.0045662100456621,0.0273972602739726,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,12.0,21.0,-0.3184537311185346,0.0,15.0,51.0,0.0,0.0,8.0,33.0,106.0,-0.43356164383561646,25.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,9.0,1.0,0.0,9.0,1.0,0.0,0.0,2.0,3.0,0.0,0.0,10.0,1.0,2.0,16.0,0.0,65.0,123.0,0.0,43.0,33.0,17.0,0.0,55.0,-0.12260232209233239,34.0,22.0,6.0,86.0,75.0,53.0,0.0,3.0,1.0,1.0,0.0,0.0821917808219178,0.2694063926940639,0.0730593607305936,0.10730593607305935,0.2876712328767123,2.730121731050188,0.12623299869001278,0.25519374966392055,0.6940639269406392,0.18949771689497716,9.28830337524414,11.0,0.3698630136986301,1.2636928593044146,0.06708139275927587,0.09382713438965061,4.815641312261918,14.38748995844588,0.28726131057635496,0.2075125953992033,0.140189566799882,0.3011936573600254,0.09199576182781896,-0.3854778759141127,0.2078376116660523,0.23733767103664266,-0.1241505562947585,-0.2803929916815651,0.18323881625330773,0.15867417928501273
Q86VG2_HUMAN,0.055162659123055166,0.002828854314002829,0.03253182461103253,0.08062234794908062,0.0297029702970297,0.15134370579915135,0.024045261669024046,0.016973125884016973,0.04667609618104668,0.04526166902404526,0.039603960396039604,0.019801980198019802,0.16124469589816123,0.06930693069306931,0.08628005657708628,0.05233380480905234,0.03536067892503536,0.0297029702970297,0.0014144271570014145,0.019801980198019802,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,4.0,1.0,0.0,1.0,12.0,23.0,0.8823891801984737,5.0,57.0,128.0,0.0,0.0,26.0,107.0,186.0,-1.1294200848656295,33.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,2.0,1.0,2.0,0.0,0.0,4.0,0.0,6.0,2.0,0.0,3.0,0.0,2.0,3.0,3.0,12.0,2.0,2.0,14.0,90.0,175.0,176.0,6.0,114.0,63.0,49.0,15.0,168.0,0.6007738604289301,75.0,61.0,9.0,144.0,98.0,37.0,0.0,11.0,1.0,0.0,1.0,0.11315417256011315,0.1867043847241867,0.05091937765205092,0.13295615275813297,0.4073550212164074,2.618502723562204,1.2116290944732713,-1.1192458085103134,0.7949080622347949,0.24611032531824611,9.500591278076172,14.0,0.355021216407355,0.005264654645486353,0.08086620818480289,0.10853630032094241,4.957097116006235,14.013825558106344,0.32639690304424346,0.14053206100530755,0.16374474153926175,0.3023545474799399,0.011958034565762483,-0.3610466552962232,0.15410053616729055,0.2349697314804833,-0.11996959712731649,-0.2583221835560801,0.17879289191282494,0.20802916305993766
